,ADDRESS,LATITUDE,LONGITUDE
3285,47 DORCHESTER ST Apt. 21,42.3352199,-71.04626999999999
3286,8 CITY POINT CT,42.3380152,-71.02870159999999
3287,53 MIDDLE ST,42.332104,-71.0558357
3288,6 WHITTIER PL Apt. 11P-6,42.3657336,-71.0669497
3289,406 K ST,42.3300032,-71.0370319
3290,6 WHITTIER PL Apt. 14C-6,42.3657336,-71.0669497
3291,468 COLUMBIA RD,42.313763,-71.06830200000002
3292,19 M ST,42.337584,-71.0335961
3293,838 DORCHESTER AV Apt. 2,42.3222842,-71.0565051
3294,42 EIGHTH ST Apt. 4302,42.3749988,-71.0520878
3295,15 VINTON ST Apt. 2,42.3302499,-71.0536987
3296,12 LINDEN ST,42.3341405,-71.0451571
3297,150 DORCHESTER AV Apt. 604,42.3418223,-71.05691519999999
3298,168 H ST,42.3320706,-71.0413035
3299,9 LEEDS ST,42.3305018,-71.05602139999999
3300,22 LIBERTY DR Apt. B2-43,42.3545427,-71.0452696
3301,12 NATIONAL ST Apt. A,42.3340074,-71.04655
3302,42 EIGHTH ST Apt. 1510,42.3749988,-71.0520878
3303,14 LORING ST,42.33425769999999,-71.05185
3304,5 WARD CT Apt. 1,42.3296992,-71.0539373
3305,118 W BROADWAY ST,42.3413941,-71.0545807
3306,42 EIGHTH ST Apt. 3509,42.3749988,-71.0520878
3307,288 COLUMBIA RD,42.309404,-71.0739184
3308,309 SILVER ST,42.3356204,-71.0470259
3309,146 ATHENS ST Apt. 3,42.3408727,-71.05262979999999
3310,3 MT WASHINGTON PL Apt. 1,42.330842,-71.0444943
3311,57 PREBLE ST Apt. 1,42.3290653,-71.05455719999999
3312,25 CHANNEL CENTER ST Apt. 602,42.3460654,-71.0507949
3313,1744 COLUMBIA RD,42.3304527,-71.03271389999999
3314,125 FARRAGUT RD Apt. 30,42.3336888,-71.0255391
3315,64 BOLTON ST,42.34165549999999,-71.0521751
3316,150 DORCHESTER AV Apt. 513,42.3418223,-71.05691519999999
3317,786 E FOURTH ST Apt. 786-3,42.335059,-71.03186099999999
3318,108 I ST,42.3343313,-71.039711
3319,29 M ST Apt. 2,42.3371701,-71.0336633
3320,1300 SHIPWAY PL Apt. PS-8,42.3765875,-71.0517491
3321,368 K ST,42.3312128,-71.037187
3322,69 MIDDLE ST,42.3323739,-71.0565333
3323,108 D ST,42.3354664,-71.0549916
3324,14 MERCER ST Apt. 1,42.3331737,-71.048801
3325,146 ATHENS ST Apt. 1,42.3408727,-71.05262979999999
3326,121 M ST Apt. 3,42.3337564,-71.0334721
3327,42 EIGHTH ST Apt. 1512,42.3749988,-71.0520878
3328,115 M ST,42.3340691,-71.033536
3329,33 SLEEPER ST Apt. 610,42.3519914,-71.04889680000001
3330,47 EMERSON ST,42.3361818,-71.04238289999999
3331,26 GRAMPIAN WY Apt. 28,42.3109371,-71.0517831
3332,53 SILVER ST,42.3409891,-71.0554643
3333,392 K ST,42.3303818,-71.0370203
3334,2 HAWTHORNE PL Apt. 2-F,42.3642406,-71.066169
3335,606 E FOURTH ST Apt. 104,42.3349073,-71.0405454
3336,560 E ST,42.3440299,-71.042738
3337,11 BOLTON PL,42.3788518,-71.06643989999999
3338,42 EIGHTH ST Apt. 1308,42.3749988,-71.0520878
3339,306 BOLTON ST,42.3368088,-71.04469279999999
3340,23 SWALLOW ST Apt. 2,42.3335048,-71.0300642
3341,390 W SECOND ST Apt. 4,42.3375844,-71.045018
3342,57 MIDDLE ST,42.3321958,-71.0561177
3343,206 H ST,42.330766,-71.0411696
3344,16 RICHARDSON ST,42.3612592,-71.1431133
3345,86 O ST,42.3352832,-71.02904579999999
3346,32 O ST,42.3371022,-71.029153
3347,122 G ST Apt. 1,42.331623,-71.0438892
3348,40 LINDEN ST,42.30561,-71.059541
3349,12 COLUMBIA RD,42.3036958,-71.0843879
3350,25 CHANNEL CENTER ST Apt. 404,42.3460654,-71.0507949
3351,350 W SECOND ST Apt. 3,42.3386176,-71.046487
3352,6 GATES ST Apt. 1,42.3338707,-71.04805250000001
3353,2 HAWTHORNE PL Apt. 4-F,42.3642406,-71.066169
3354,11 MOHAWK ST,42.3288885,-71.0558705
3355,41 GATES ST,42.3325054,-71.04840709999999
3356,7 PETERS ST Apt. 3,42.332792,-71.03209439999999
3357,801 E FOURTH ST,42.3346805,-71.03147229999999
3358,42 EIGHTH ST Apt. 2325,42.3749988,-71.0520878
3359,141 B ST Apt. PS-8,42.3418835,-71.0524975
3360,30 D ST,42.3346992,-71.05613749999999
3361,39 DORCHESTER ST Apt. 14,42.3366792,-71.0443288
3362,130 G ST Apt. 4,42.331407,-71.0439226
3363,346 CONGRESS ST Apt. CS-1,42.35063110000001,-71.0484536
3364,25 CHANNEL CENTER ST Apt. 811,42.3460654,-71.0507949
3365,197 EIGHTH ST Apt. 801,42.3733848,-71.0519798
3366,9 HATCH ST Apt. 2,42.3309651,-71.0362295
3367,31 MERCER ST,42.3324254,-71.0492428
3368,21 WORMWOOD ST Apt. 412,42.3469839,-71.0502336
3369,58 G ST,42.33414800000001,-71.043933
3370,75 OLD HARBOR ST,42.33226699999999,-71.04766430000001
3371,3 ST JAMES PL,42.326586,-71.086513
3372,35 CHANNEL CENTER ST Apt. 508,42.3463778,-71.05055349999999
3373,366 W FOURTH ST Apt. 366-1,42.3370799,-71.0497536
3374,501 CONGRESS ST,42.3486455,-71.0421303
3375,2 PAIGE AV Apt. 8,42.3308379,-71.0379619
3376,309 E ST Apt. PS-12,42.3372272,-71.0496375
3377,197 EIGHTH ST Apt. PH25,42.3734376,-71.0519685
3378,92 G ST,42.33275,-71.04389909999999
3379,11 ROGERS ST Apt. 12,42.3296837,-71.05565800000001
3380,28 TELEGRAPH ST Apt. 2,42.3331012,-71.0496458
3381,435 COLUMBIA RD,42.312589,-71.0681389
3382,7 THOMAS PK Apt. 8,42.3336157,-71.0447732
3383,191 L ST Apt. 3,42.3318351,-71.0354602
3384,36 A ST,42.34132,-71.05635000000001
3385,177 BOWEN ST,42.336528,-71.05190089999999
3386,1300 SHIPWAY PL Apt. PS-29,42.3765875,-71.0517491
3387,286 EMERSON ST Apt. 3D,42.3345962,-71.03478609999999
3388,115 G ST,42.33191830000001,-71.0443214
3389,1300 SHIPWAY PL Apt. PS-38,42.3765875,-71.0517491
3390,112 DORCHESTER ST,42.33509,-71.0459489
3391,65 LOUIS PRANG ST,42.3383216,-71.09652369999999
3392,14 THOMAS PK,42.33373470000001,-71.0453892
3393,119 N ST Apt. 2,42.33421370000001,-71.0314413
3394,309 E ST Apt. PS-3B,42.3372272,-71.0496375
3395,125 TUDOR ST Apt. 4,42.3356706,-71.0521977
3396,21 WORMWOOD ST Apt. 212,42.3469839,-71.0502336
3397,258 W BROADWAY Apt. C1 1S,42.3393872,-71.0514865
3398,25 MERCER ST,42.33263120000001,-71.0492601
3399,12 VINTON ST Apt. 3,42.3301647,-71.0541375
3400,1 MT WASHINGTON PL Apt. 2,42.3307773,-71.0442745
3401,11 VINTON ST,42.3303551,-71.05380439999999
3402,147 N ST Apt. 2,42.333345,-71.0314072
3403,191 TUDOR ST,42.3347038,-71.0507866
3404,106 BOSTON ST Apt. 1,42.3259438,-71.05857990000001
3405,42 EIGHTH ST Apt. 3203,42.3749988,-71.0520878
3406,379 SILVER ST,42.334931,-71.04478569999999
3407,25 SHIPWAY PL Apt. 25,42.3761843,-71.0507605
3408,156 I ST Apt. 3,42.3327922,-71.0396353
3409,25 CHANNEL CENTER ST Apt. 411,42.3460654,-71.0507949
3410,42 EIGHTH ST Apt. 3504,42.3749988,-71.0520878
3411,7 SHIPWAY PL Apt. 7,42.3760883,-71.051352
3412,87 COTTAGE ST,42.3678189,-71.0350492
3413,29 VINTON ST Apt. 8,42.3297978,-71.0533106
3414,509 E SECOND ST Apt. PS-8B,42.33712,-71.0431339
3415,42 EIGHTH ST Apt. 2313,42.3749988,-71.0520878
3416,420 W BROADWAY,42.336863,-71.047101
3417,23 WARD ST,42.3296752,-71.0549133
3418,DYER AV,42.3378634,-71.047268
3419,118 TUDOR ST Apt. 118A,42.336289,-71.0529742
3420,193 L ST,42.3317675,-71.03540679999999
3421,141 DORCHESTER AV Apt. 711,42.3419516,-71.0574969
3422,59 COTTAGE ST,42.3672203,-71.0354935
3423,45 MARINE RD,42.3304724,-71.0378212
3424,159 OLD COLONY AV,42.3343161,-71.0550508
3425,75 FLAHERTY WY,42.338791,-71.05491599999999
3426,13 O ST Apt. 3,42.3377874,-71.0295202
3427,288 E ST Apt. 3,42.3369209,-71.0505757
3428,215 D ST Apt. 1,42.3377564,-71.0518355
3429,7 LIBERTY PL,42.3289589,-71.0536161
3430,159 COTTAGE ST Apt. 6,42.3696853,-71.0325928
3431,350 W FOURTH ST Apt. 204,42.3376352,-71.0504533
3432,9 HAWTHORNE PL Apt. 3-M,42.3642406,-71.066169
3433,265 EMERSON ST Apt. 2,42.3342317,-71.03578519999999
3434,50 MARINE RD Apt. 1,42.3307742,-71.0376953
3435,369 E ST,42.3388921,-71.047776
3436,689 E FOURTH ST Apt. 2,42.3345364,-71.0369843
3437,166 COTTAGE ST Apt. 201,42.3701,-71.03299179999999
3438,21 WORMWOOD ST Apt. 511,42.3469839,-71.0502336
3439,180 M ST Apt. 2,42.3316792,-71.033
3440,26 THOMAS PK,42.3336665,-71.0465901
3441,37 P ST Apt. PS-F,42.3600825,-71.0588801
3442,319 A ST Apt. 511,42.3488069,-71.0494346
3443,141 DORCHESTER AV Apt. 606,42.3419516,-71.0574969
3444,99 H ST,42.3342802,-71.0417557
3445,11 BURRILL PL Apt. 3,42.33260689999999,-71.0404449
3446,197 EIGHTH ST Apt. 629,42.3733848,-71.0519798
3447,7 DEXTER ST,42.3304719,-71.0573678
3448,4 SUMMER ST,42.3926315,-71.04070229999999
3449,129 COLUMBIA RD,42.3055286,-71.0798939
3450,12 MARINE RD Apt. A,42.3307532,-71.03902839999999
3451,83 OLD HARBOR ST Apt. 2,42.3319869,-71.0476948
3452,34 WARD ST,42.3294484,-71.0542698
3453,8 WHITTIER PL Apt. 3B-8,42.3654839,-71.06728
3454,7 BANTRY WY,42.332049,-71.031797
3455,54 STORY ST,42.33349980000001,-71.0419076
3456,22 LIBERTY DR Apt. B1-29,42.3545427,-71.0452696
3457,21 TICKNOR ST,42.3303171,-71.0357688
3458,41 M ST,42.336771,-71.03365699999999
3459,257 BOLTON ST,42.3376588,-71.04635259999999
3460,67 SILVER ST,42.3405274,-71.0546634
3461,132 N ST Apt. 2,42.3337207,-71.030976
3462,192 COTTAGE ST,42.3706699,-71.032341
3463,9 HAWTHORNE PL Apt. 3-L,42.3642406,-71.066169
3464,141 DORCHESTER AV Apt. 306,42.3419516,-71.0574969
3465,210 K ST,42.3362066,-71.0372641
3466,42 EIGHTH ST Apt. 2501,42.3749988,-71.0520878
3467,304 K ST,42.3332787,-71.03707829999999
3468,9 WOODS PL,42.3818306,-71.06713340000002
3469,345 D ST,42.3404525,-71.04852319999999
3470,RIVERBANK PL,42.2690646,-71.09131140000001
3471,280 NORTHERN AV,42.3484267,-71.0375492
3472,76 G ST,42.3334402,-71.04393830000001
3473,772 E FOURTH ST Apt. 1,42.3350413,-71.0327333
3474,22 LIBERTY DR Apt. B2-42,42.3545427,-71.0452696
3475,48 NINTH ST Apt. 48,42.3600825,-71.0588801
3476,42 EIGHTH ST Apt. 3408,42.3749988,-71.0520878
3477,2 HAWTHORNE PL Apt. 8-K,42.3642406,-71.066169
3478,1300 SHIPWAY PL Apt. PS-6,42.3765875,-71.0517491
3479,121 G ST,42.3317386,-71.0442967
3480,9 BOLTON PL,42.3788277,-71.0664646
3481,163 W SECOND ST Apt. 2,42.34177100000001,-71.0520827
3482,18 GATES ST,42.3334648,-71.0480437
3483,325 DORCHESTER ST Apt. 2,42.3312469,-71.0541205
3484,51 ALBANY ST,42.3493609,-71.0600883
3485,180 GOLD ST Apt. 5,42.3372696,-71.0510645
3486,86 MARINE RD,42.3308152,-71.0358066
3487,26 PREBLE ST,42.3294966,-71.05578919999999
3488,746 E FOURTH ST,42.335021,-71.034503
3489,50 F ST,42.3344941,-71.05070119999999
3490,665 COLUMBIA RD,42.3190323,-71.0627998
3491,ELLERY ST,42.3297391,-71.0582712
3492,4 O ST,42.3380836,-71.02913869999999
3493,55 TEMPLE PL Apt. 3,42.3548233,-71.0617765
3494,9 TWOMEY CT Apt. 52,42.3336546,-71.02533869999999
3495,47 COLUMBIA RD,42.3035088,-71.0828559
3496,22 LIBERTY DR Apt. 7J,42.35459720000001,-71.0452732
3497,2 PAIGE AV Apt. 7,42.3308379,-71.0379619
3498,256 ATHENS ST Apt. 2,42.3387965,-71.0494513
3499,197 EIGHTH ST Apt. 728,42.3733848,-71.0519798
3500,4 GLOVER CT,42.3309798,-71.05626509999999
3501,48 GOLD ST Apt. 301,42.3399163,-71.05567370000001
3502,205 D ST,42.33753979999999,-71.05206559999999
3503,437 D ST,42.3451429,-71.0429517
3504,95 SUMMER ST,42.3537842,-71.0583773
3505,22 LIBERTY DR Apt. 4G,42.35459720000001,-71.0452732
3506,15 M ST Apt. 1,42.3377201,-71.0336159
3507,197 EIGHTH ST Apt. 522,42.3733848,-71.0519798
3508,1300 SHIPWAY PL Apt. PS-80,42.3765875,-71.0517491
3509,2 HOWARD PL,42.3197761,-71.07192470000001
3510,22 LIBERTY DR Apt. 11I,42.35459720000001,-71.0452732
3511,22 LIBERTY DR Apt. B1-63,42.3545427,-71.0452696
3512,21 WORMWOOD ST Apt. 422,42.3469839,-71.0502336
3513,96 BOSTON ST,42.3262435,-71.0585246
3514,850 DORCHESTER AV,42.3217873,-71.0565321
3515,61 LINDEN ST,42.3057105,-71.0607106
3516,94 L ST Apt. 1,42.3342485,-71.0351247
3517,309 E ST Apt. 45,42.3371686,-71.0495412
3518,117 L ST Apt. 3,42.3336241,-71.0355428
3519,152 COTTAGE ST,42.3697239,-71.03336390000001
3520,2 HAWTHORNE PL Apt. 12-N,42.3642406,-71.066169
3521,98 G ST Apt. 1,42.3325152,-71.04386769999999
3522,484 E FOURTH ST,42.3346284,-71.0456214
3523,60 THOMAS PK,42.3319423,-71.0455545
3524,110 O ST Apt. 13,42.3342831,-71.0288023
3525,5 LILLY ST,42.3346335,-71.0508098
3526,45 ELLERY ST,42.3293438,-71.0588071
3527,37 SUMMER ST,42.275906,-71.1622347
3528,1306 COLUMBIA RD Apt. 5E,42.3306188,-71.0470375
3529,437 D ST Apt. 5E,42.3451429,-71.0429517
3530,OAK PL,42.253465,-71.1279533
3531,1300 SHIPWAY PL Apt. PS-60,42.3765875,-71.0517491
3532,342 W BROADWAY,42.3383377,-71.0496723
3533,17 OLD HARBOR ST,42.3340527,-71.04762939999999
3534,1 HAMLIN ST Apt. PS-10,42.3310941,-71.0423249
3535,197 EIGHTH ST Apt. 525,42.3733848,-71.0519798
3536,107 N ST,42.3345407,-71.031379
3537,9 LENNON CT Apt. 8,42.3330016,-71.026591
3538,2 HAWTHORNE PL Apt. 16-M,42.3642406,-71.066169
3539,53 M ST Apt. 4,42.3362083,-71.0336064
3540,8 ATLANTIC ST,42.3342542,-71.04603920000001
3541,180 GOLD ST,42.3372955,-71.0511173
3542,301 K ST,42.333331,-71.037621
3543,9 HATCH ST,42.3309742,-71.03619619999999
3544,42 EIGHTH ST Apt. 1505,42.3749988,-71.0520878
3545,357 W FOURTH ST Apt. 1,42.3371044,-71.0504125
3546,22 LIBERTY DR Apt. 9J,42.35459720000001,-71.0452732
3547,42 VINTON ST Apt. 3,42.3294052,-71.0532753
3548,350 W BROADWAY Apt. 1,42.3383228,-71.0494676
3549,353 K ST,42.331713,-71.037637
3550,9 HAWTHORNE PL Apt. 2-R,42.3642406,-71.066169
3551,2 CUTLER CT,42.3336412,-71.0341164
3552,150 DORCHESTER AV Apt. 306,42.3418223,-71.05691519999999
3553,156 I ST Apt. 2,42.3327922,-71.0396353
3554,12 MOHAWK ST Apt. 9,42.3287078,-71.0554823
3555,21 SANGER ST Apt. 3,42.3316336,-71.0421586
3556,11 REV R M COSTELLO PL,42.2852525,-71.0456657
3557,21 LORING ST,42.3342628,-71.0522259
3558,62 L ST,42.3361204,-71.0351863
3559,33 TELEGRAPH ST Apt. 2,42.3327686,-71.0494652
3560,6 WHITTIER PL Apt. 7P-6,42.3657336,-71.0669497
3561,141 W SECOND ST Apt. 304,42.34209269999999,-71.05271619999999
3562,81 F ST,42.3352348,-71.04944019999999
3563,371 E ST,42.3389394,-71.04773589999999
3564,498 E BROADWAY,42.33566099999999,-71.044714
3565,42 EIGHTH ST Apt. 4204,42.3749988,-71.0520878
3566,1 ST JAMES PL,42.326692,-71.086467
3567,12 ACADIA ST,42.3378607,-71.0297887
3568,35 CHANNEL CENTER ST Apt. 306,42.3463778,-71.05055349999999
3569,33 SLEEPER ST Apt. 310,42.3519914,-71.04889680000001
3570,12 TICKNOR ST,42.3299345,-71.03619619999999
3571,21 GRIMES ST,42.3337604,-71.0518366
3572,110 O ST Apt. 14,42.3342831,-71.0288023
3573,651 E SECOND ST Apt. 1,42.3371398,-71.0370784
3574,42 EIGHTH ST Apt. 3411,42.3749988,-71.0520878
3575,17 BURRILL PL Apt. 2,42.33259959999999,-71.0405892
3576,1 WYMAN PL,42.322681,-71.102107
3577,129 H ST,42.3333144,-71.0416285
3578,170 W BROADWAY Apt. 206,42.3405077,-71.0528643
3579,3 KEMBLE PL Apt. 2,42.3377851,-71.0274713
3580,88 LINDEN ST,42.3516979,-71.13002089999999
3581,280 CONGRESS ST Apt. TOWER,42.3533616,-71.0528835
3582,726 COLUMBIA RD,42.3204187,-71.0604784
3583,186 BOWEN ST,42.3365035,-71.0516325
3584,105 N ST,42.3345964,-71.031379
3585,364 ATHENS ST,42.3366836,-71.0461983
3586,314 W SECOND ST Apt. 401,42.3390786,-71.0472042
3587,141 W SECOND ST Apt. 204,42.34209269999999,-71.05271619999999
3588,87 P ST,42.3352378,-71.0273163
3589,2 HAWTHORNE PL Apt. 12-G,42.3642406,-71.066169
3590,32 COTTAGE ST Apt. 1,42.3665696,-71.036301
3591,15 A ST,42.34079750000001,-71.0564784
3592,10 SHEPTON TE,42.2895554,-71.0629391
3593,1776 COLUMBIA RD,42.3312701,-71.0307638
3594,26 SUMMER ST,42.27641879999999,-71.1621883
3595,490 COLUMBIA RD,42.314436,-71.0678604
3596,350 W FOURTH ST Apt. 402,42.3376352,-71.0504533
3597,192 SILVER ST,42.3382729,-71.05086779999999
3598,68 I ST Apt. 4,42.3359448,-71.0396975
3599,84 G ST Apt. 2,42.3330644,-71.0439373
3600,1 LENNON CT Apt. 5,42.3330016,-71.026591
3601,75 F ST,42.3351182,-71.0494816
3602,228 GOLD ST,42.3361966,-71.0494119
3603,176 H ST,42.331806,-71.04122219999999
3604,359 SILVER ST,42.3348052,-71.0455424
3605,5 BECKLER AV,42.33341739999999,-71.03685779999999
3606,770 E FOURTH ST Apt. PS C,42.3349627,-71.0329228
3607,286 EMERSON ST Apt. 2E,42.3345962,-71.03478609999999
3608,12 COLEBROOK ST,42.3326825,-71.04216579999999
3609,170 W BROADWAY Apt. PS-B28,42.3405077,-71.0528643
3610,342 E ST Apt. 1,42.3384745,-71.04877429999999
3611,247 COLUMBIA RD Apt. 1,42.3079847,-71.074956
3612,221 E ST,42.3350762,-71.0522616
3613,7 O ST Apt. 3,42.3379932,-71.0295264
3614,204 EMERSON ST,42.3351172,-71.0378372
3615,789 E BROADWAY,42.33544,-71.0331085
3616,21 WORMWOOD ST Apt. 504,42.3469839,-71.0502336
3617,232 GOLD ST Apt. 1,42.3361335,-71.0492612
3618,80 DORCHESTER ST,42.3357479,-71.04495020000002
3619,12 BAXTER ST,42.3366601,-71.0552427
3620,711 E BROADWAY,42.3354231,-71.0369158
3621,9 NINTH ST Apt. 9,42.3600825,-71.0588801
3622,48 GOLD ST Apt. PS-H,42.339904,-71.055267
3623,17 VINTON ST,42.3301794,-71.05369999999999
3624,10 KNOWLTON ST,42.3326156,-71.0496491
3625,141 DORCHESTER AV Apt. 607,42.3419516,-71.0574969
3626,542 DORCHESTER AV Apt. 302,42.3307319,-71.0567645
3627,67 G ST,42.3337165,-71.04441419999999
3628,5 SHEPTON TE,42.2892616,-71.0630644
3629,2 I ST Apt. 1,42.33797999999999,-71.03981770000001
3630,25 CHANNEL CENTER ST Apt. PH-107,42.3460654,-71.0507949
3631,157 I ST Apt. 2,42.3327527,-71.0400689
3632,311 SILVER ST,42.3355899,-71.0469562
3633,190 W SECOND ST,42.3415409,-71.0510286
3634,568 COLUMBIA RD,42.3165171,-71.0658526
3635,38 G ST Apt. 9,42.3347791,-71.0439588
3636,550 E BROADWAY,42.3356809,-71.0422315
3637,2 TREMONT PL Apt. 6,42.3506842,-71.17208099999999
3638,106 I ST,42.3344077,-71.0397713
3639,670 ALBANY ST,42.3351902,-71.069841
3640,5 VIKING ST,42.3319713,-71.0343738
3641,42 MERCER ST Apt. 1,42.3320657,-71.0487746
3642,554 E FOURTH ST Apt. 2-B,42.3348157,-71.0427019
3643,288 E ST Apt. 2,42.3369209,-71.0505757
3644,6 WILKINS PL,42.2834132,-71.12759539999999
3645,25 CHANNEL CENTER ST Apt. 412,42.3460654,-71.0507949
3646,102 H ST Apt. 2,42.3342799,-71.0413311
3647,90 M ST Apt. 3,42.3349647,-71.03312840000001
3648,22 LIBERTY DR Apt. B2-73,42.3545427,-71.0452696
3649,FREDERICK ST,42.3332653,-71.0536623
3650,197 EIGHTH ST Apt. 905,42.3733848,-71.0519798
3651,1 SEAFOOD WY,42.3497302,-71.0322264
3652,52 COLUMBIA RD,42.3042332,-71.0827788
3653,2 HAWTHORNE PL Apt. 6-R,42.3642406,-71.066169
3654,39 DORCHESTER ST Apt. 19,42.3366792,-71.0443288
3655,33 LENNON CT Apt. 32,42.3330016,-71.026591
3656,319 A ST Apt. PS 1,42.3488001,-71.0487089
3657,11 DIXFIELD ST,42.3316673,-71.0468169
3658,150 DORCHESTER AV Apt. 401,42.3418223,-71.05691519999999
3659,29 SWALLOW ST,42.33354060000001,-71.029928
3660,6 WHITTIER PL Apt. 6R-6,42.3657336,-71.0669497
3661,32 ALGER ST,42.332472,-71.055415
3662,1 DEAN WY,42.3191953,-71.0732094
3663,9 ALBION PL,42.3811734,-71.0697854
3664,303 K ST,42.333276,-71.03749619999999
3665,1300 SHIPWAY PL Apt. PS-24,42.3765875,-71.0517491
3666,390 K ST Apt. 1,42.3305131,-71.0370207
3667,437 D ST Apt. 1C,42.3451429,-71.0429517
3668,173 ATHENS ST,42.3403451,-71.0523631
3669,202 K ST Apt. 5,42.3364091,-71.0372529
3670,259 ATHENS ST,42.3387057,-71.04970709999999
3671,25 OLD HARBOR ST Apt. 2,42.3338604,-71.0477341
3672,150 DORCHESTER AV Apt. 413,42.3418223,-71.05691519999999
3673,606 E FOURTH ST Apt. 204,42.3349073,-71.0405454
3674,211 GOLD ST,42.33641,-71.05009369999999
3675,38 GATES ST Apt. 2,42.3326579,-71.0480757
3676,35 CHANNEL CENTER ST Apt. 506,42.3463778,-71.05055349999999
3677,3 MT PLEASANT PL,42.327706,-71.078197
3678,42 EIGHTH ST Apt. 1501,42.3749988,-71.0520878
3679,8 MT VERNON PL,42.3578388,-71.0649631
3680,3 LINCOLN PL,42.3774764,-71.06334939999999
3681,258 E ST Apt. 1,42.3361677,-71.05148319999999
3682,42 EIGHTH ST Apt. 1405,42.3749988,-71.0520878
3683,1300 SHIPWAY PL Apt. PS-68,42.3765875,-71.0517491
3684,42 EIGHTH ST Apt. 3207,42.3749988,-71.0520878
3685,20 MARY BOYLE WY,42.3308652,-71.0514893
3686,82 OLD HARBOR ST,42.3321425,-71.0471535
3687,350 W FOURTH ST Apt. 104,42.3376352,-71.0504533
3688,37 P ST,42.337002,-71.027475
3689,843 COLUMBIA RD,42.3210827,-71.05458209999999
3690,35 COTTAGE ST Apt. 35-2,42.3665961,-71.03591890000001
3691,19 A ST,42.3407746,-71.056437
3692,15 MIDDLE ST,42.33124520000001,-71.05472139999999
3693,32 G ST,42.33505600000001,-71.0439964
3694,35 TUCKERMAN ST Apt. 35-A,42.33157010000001,-71.0549051
3695,31 SUMMER ST,42.354867,-71.0596539
3696,44 L ST,42.3369472,-71.0352171
3697,14 WOODWARD ST,42.33181949999999,-71.0564023
3698,102A DORCHESTER ST Apt. R-1,42.3352117,-71.0456902
3699,76 SOBIN PK,42.3451,-71.053512
3700,136 I ST,42.3335829,-71.0397248
3701,102 BOSTON ST,42.3260805,-71.0585633
3702,21 MERCER ST Apt. 3,42.3330324,-71.04917309999999
3703,37 P ST Apt. 2,42.3369688,-71.0274692
3704,147 DORCHESTER ST,42.3346341,-71.0477447
3705,459 COLUMBIA RD,42.3131279,-71.06781389999999
3706,22 MITCHELL ST,42.332318,-71.052566
3707,42 EIGHTH ST Apt. 2506,42.3749988,-71.0520878
3708,135 COTTAGE ST,42.368974,-71.033631
3709,15 SLEEPER ST Apt. 405,42.3519914,-71.04889680000001
3710,75 LINDEN ST,42.305614,-71.06131599999999
3711,329 COLUMBIA RD,42.3098128,-71.0721229
3712,695 COLUMBIA RD,42.3200014,-71.06173199999999
3713,256 GOLD ST,42.3355028,-71.0482988
3714,22 LIBERTY DR Apt. B1-47,42.3545427,-71.0452696
3715,197 EIGHTH ST Apt. PH06,42.3734376,-71.0519685
3716,6 MT VERNON PL Apt. UNASSI,42.3167966,-71.0405158
3717,16 WOODWARD ST,42.3317828,-71.0563263
3718,132 P ST,42.3337183,-71.0268984
3719,123 N ST,42.3341131,-71.03132099999999
3720,22 LIBERTY DR Apt. B2-28,42.3545427,-71.0452696
3721,853 COLUMBIA RD,42.32119300000001,-71.05401499999999
3722,66 ATHENS ST Apt. 1,42.3421823,-71.05484799999999
3723,47 MIDDLE ST,42.3319947,-71.0556848
3724,323 W SECOND ST Apt. 1,42.3387508,-71.0475434
3725,22 LIBERTY DR Apt. 11E,42.35459720000001,-71.0452732
3726,28 TELEGRAPH ST Apt. 1,42.3331012,-71.0496458
3727,2 HAWTHORNE PL Apt. 5-J,42.3642406,-71.066169
3728,197 EIGHTH ST Apt. 808,42.3733848,-71.0519798
3729,25 MERCER ST Apt. 4,42.33263120000001,-71.0492601
3730,99 SUMMER ST,42.353499,-71.0586299
3731,1 COLEBROOK ST,42.3325165,-71.0417598
3732,141 B ST Apt. 141-3,42.3418835,-71.0524975
3733,237 EMERSON ST,42.3343929,-71.0365808
3734,613 COLUMBIA RD,42.3176269,-71.0638929
3735,15 SLEEPER ST Apt. 305,42.3519914,-71.04889680000001
3736,16 F ST,42.33377249999999,-71.0515295
3737,542 DORCHESTER AV Apt. PS-10,42.3308828,-71.0567085
3738,319 A ST Apt. 212,42.3488069,-71.0494346
3739,KEMBLE PL,42.3377238,-71.0272248
3740,17 BURRILL PL Apt. 3,42.33259959999999,-71.0405892
3741,2 HAWTHORNE PL Apt. 4-D,42.3642406,-71.066169
3742,653 E SECOND ST Apt. 9,42.3370492,-71.03678049999999
3743,150 DORCHESTER AV Apt. 314,42.3418223,-71.05691519999999
3744,127 P ST,42.3338078,-71.0273455
3745,23 DORCHESTER ST Apt. 2,42.3369478,-71.0439565
3746,22 ALBION PL Apt. 2,42.3815695,-71.06988890000001
3747,144 O ST Apt. 1,42.33332,-71.0289682
3748,803 E FOURTH ST Apt. 803-1,42.3346859,-71.0314138
3749,12 HUMBOLDT PL,42.330669,-71.0574369
3750,80 A ST Apt. 5,42.3424414,-71.0551177
3751,314 W SECOND ST Apt. 302,42.3390786,-71.0472042
3752,25 LINDEN ST,42.3548476,-71.1308564
3753,782 DORCHESTER AV Apt. 1,42.323921,-71.05657459999999
3754,15 PREBLE ST Apt. 1,42.3291411,-71.0564609
